title,content,url,date,source,category,sub_category
[홍보] 24년 1학기 현장실습 추가(마지막) 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535919&menuNo=21300017,2024-02-08,소프트웨어융합학과,job,internship
[미래인재센터] 조선내화 추천채용,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535918&menuNo=21300017,2024-02-07,소프트웨어융합학과,job,recruitment
[미래인재센터] CNCITY에너지((구)충남도시가스) 추천채용,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535917&menuNo=21300017,2024-02-07,소프트웨어융합학과,job,recruitment
[미래인재센터] 이카운트 추천채용,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535916&menuNo=21300017,2024-02-07,소프트웨어융합학과,job,recruitment
[홍보] AI 역량검사 취업지원 플랫폼 「잡다(JOBDA)」 이용,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535915&menuNo=21300017,2024-02-07,소프트웨어융합학과,job,job_program
[공지] 정보시스템(인포21 등) 서비스 일시중단 안내(2024학년도 1학기 수강신청 기간),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535914&menuNo=21300017,2024-02-07,소프트웨어융합학과,academic,course_registration
[홍보] 2024학년도 봄학기 평생교육원 평생교육과정 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535913&menuNo=21300017,2024-02-07,소프트웨어융합학과,program,external_event
[홍보] 2023년 K-MOOC 신규 운영 강좌 수강 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535912&menuNo=21300017,2024-02-07,소프트웨어융합학과,event,external_event
[(국제)미래인재센터] 진로 자아탐색 프로그램 리플렛 배포,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535911&menuNo=21300017,2024-02-06,소프트웨어융합학과,program,job_program
[(국제)미래인재센터] 취업 탐색 프로그램 리플렛 배포,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535910&menuNo=21300017,2024-02-06,소프트웨어융합학과,program,job_program
24학년도 교육과정 등록 (최종본),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535908&menuNo=21300017,2024-01-25,소프트웨어융합학과,program,general
[홍보] 3D 프린터 운용 과정 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535907&menuNo=21300017,2024-01-24,소프트웨어융합학과,program,external_event
[학사] 2024학년도 1학기 휴학 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535906&menuNo=21300017,2024-01-24,소프트웨어융합학과,academic,graduation
[산학연계현장실습센터] 2024년 상반기 ICT 학점연계프로젝트인턴십 국내과정 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535905&menuNo=21300017,2024-01-24,소프트웨어융합학과,academic,internship
[미래인재센터] International project 운영 역량 강화 심화과정 최종발표회,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535904&menuNo=21300017,2024-01-19,소프트웨어융합학과,job,job_program
[다우기술] 2024년 SW장학생 선발,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535903&menuNo=21300017,2024-01-19,소프트웨어융합학과,scholarship,external_scholarship
[학사] 2024학년도 1학기 학부 수강신청 관련 확인사항 및 수강신청 사전테스트 실시 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535902&menuNo=21300017,2024-01-18,소프트웨어융합학과,academic,course_registration
[LINC 3.0] 2024학년도 1학기 창업학점인정 제도 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535901&menuNo=21300017,2024-01-18,소프트웨어융합학과,academic,job_program
[LINC 3.0] 2024학년도 1학기 창업휴학 제도 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535900&menuNo=21300017,2024-01-18,소프트웨어융합학과,academic,job_program
[학사] 2024학년도 1학기 재학생(복학생) 등록 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535899&menuNo=21300017,2024-01-18,소프트웨어융합학과,academic,graduation
[학사] 2024학년도 1학기 수업연한초과자(졸업유예) 등록 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535898&menuNo=21300017,2024-01-18,소프트웨어융합학과,academic,graduation
[홍보] 2023학년도 동계방학 대기업 대비반(직무별 취업전략) 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535897&menuNo=21300017,2024-01-16,소프트웨어융합학과,job,job_program
[홍보] 2023학년도 '경희 K-MOOC 모니터링단' 신청,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535896&menuNo=21300017,2024-01-16,소프트웨어융합학과,event,external_event
[중요공지] [학사] 2024-1학기 데이터사이언스 및 데이터마이닝 수강희망자는 이메일로 연락 바람.,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535895&menuNo=21300017,2024-01-16,소프트웨어융합학과,academic,academic_schedule
[홍보]  2024년 1-2월 메이커 제작장비 활용과정 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535894&menuNo=21300017,2024-01-12,소프트웨어융합학과,program,external_event
[인사혁신처] 2024년도 지역인재 7급 수습직원 선발 시행계획 및 교내추천자 선발 절차 안내(수정),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535893&menuNo=21300017,2024-01-10,소프트웨어융합학과,other,general
"[홍보] 2023학년도 동계방학 대기업, 공기업 직무적성검사 통합특강 프로그램 참여자 모집",,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535892&menuNo=21300017,2024-01-10,소프트웨어융합학과,program,seminar
[학사] 2023-전기 졸업사정 실시 안내 (24.01.22 ~ 02.06),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535891&menuNo=21300017,2024-01-09,소프트웨어융합학과,academic,graduation
[홍보] AI기반 자율주행 분야 연구원 추천,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535890&menuNo=21300017,2024-01-09,소프트웨어융합학과,event,external_event
[학사] 2024-1학기 융합전공 본전공(1전공) 선발 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535889&menuNo=21300017,2024-01-08,소프트웨어융합학과,academic,academic_schedule
2023 경희역사기록물 공모전 기간 연장 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535888&menuNo=21300017,2024-01-08,소프트웨어융합학과,event,competition
「모바일 면접가이드북(Interview Guide)」이용,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535887&menuNo=21300017,2024-01-08,소프트웨어융합학과,job,general
[학사] 2024학년도 1학기 복학 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535886&menuNo=21300017,2024-01-04,소프트웨어융합학과,academic,graduation
[학사] 2024학년도 1학기 수강희망과목담기 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535885&menuNo=21300017,2024-01-03,소프트웨어융합학과,academic,academic_schedule
[국제c] 경희대학교 2024학년도 전기 일반대학원 정원내 신입학 추가모집 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535884&menuNo=21300017,2023-12-29,소프트웨어융합학과,event,event_program
[홍보] 2023학년도 동계방학 취업 완벽 대비 Just Do It 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535883&menuNo=21300017,2023-12-29,소프트웨어융합학과,program,job_program
[국제C 장애학생지원센터] 경희대학교 국제캠퍼스 배리어프리맵 제작 공모전 1등 수상작,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535882&menuNo=21300017,2023-12-29,소프트웨어융합학과,event,competition
[학사] 2024학년도 1학기 예비군 전입 신고 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535881&menuNo=21300017,2023-12-27,소프트웨어융합학과,academic,academic_schedule
[산학연계현장실습센터] 2024년 상반기 ICT 학점연계 프로젝트 인턴십 글로벌과정 모집안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535880&menuNo=21300017,2023-12-27,소프트웨어융합학과,academic,internship
"[홍보] 마이커리어스쿨 11기 모집(집중상담, 실전취업)",,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535879&menuNo=21300017,2023-12-26,소프트웨어융합학과,job,job_program
[홍보] 마이커리어스쿨 11기 모집(자기 이해반),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535878&menuNo=21300017,2023-12-26,소프트웨어융합학과,event,external_event
[홍보] 2023학년도 2학기 KHU-MAKERS 양성과정 4기 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535877&menuNo=21300017,2023-12-22,소프트웨어융합학과,program,external_event
[홍보] 2023학년도 동계방학 5개 대학 연합 취업역량강화캠프 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535876&menuNo=21300017,2023-12-20,소프트웨어융합학과,event,job_program
[홍보] [LINC 3.0 창업활성화센터] 스타트업(StartUp)장학 신설 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535875&menuNo=21300017,2023-12-20,소프트웨어융합학과,job,job_program
[홍보] 교내프로그램 홍보 프로젝트 KHU Careers Editor 양성과정 8기 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535874&menuNo=21300017,2023-12-19,소프트웨어융합학과,program,external_event
[홍보] 2023학년도 동계방학 KEP 11기 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535873&menuNo=21300017,2023-12-19,소프트웨어융합학과,program,external_event
[홍보] 2023학년도 동계방학 적성 발견에 기초한 취업력 강화 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535872&menuNo=21300017,2023-12-19,소프트웨어융합학과,program,job_program
[학사] 2024학년도 1학기 독립심화학습 교과목 운영 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535871&menuNo=21300017,2023-12-19,소프트웨어융합학과,academic,academic_schedule
[홍보] 2023년 동계방학 중 인문한국어쓰기 특강 수강,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535870&menuNo=21300017,2023-12-18,소프트웨어융합학과,event,seminar
[홍보]  2023학년도 동계방학 국제기구 진출 기초부터 심화까지 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535869&menuNo=21300017,2023-12-18,소프트웨어융합학과,program,external_event
[홍보] 블렌더 기초 프로그래밍 교육,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535868&menuNo=21300017,2023-12-18,소프트웨어융합학과,program,external_event
[홍보]  2023학년도 동계방학 international Project 운영 역량 강화 및 스펙 향상 심화 과정 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535867&menuNo=21300017,2023-12-14,소프트웨어융합학과,event,external_event
"2023학년도 동계 방학중 차량운행 안내(단축근무, 집중휴무)",,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535866&menuNo=21300017,2023-12-14,소프트웨어융합학과,other,general
[홍보]  UNITY 기초 프로그래밍 교육,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535865&menuNo=21300017,2023-12-14,소프트웨어융합학과,program,external_event
[홍보] 4단계 BK21 대학원혁신 Khreative U+ CCD 코어 비교과 프로그램 개설 안내(2023-동계),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535864&menuNo=21300017,2023-12-14,소프트웨어융합학과,program,external_event
[교수학습개발원] 2023-2학기 멘토 양성 워크숍 신청,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535863&menuNo=21300017,2023-12-14,소프트웨어융합학과,event,event_program
[홍보] 2023학년도 캠퍼스 디베이트 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535862&menuNo=21300017,2023-12-13,소프트웨어융합학과,event,external_event
[교수학습개발원]  어디까지 경험해 봤니?  공모전 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535861&menuNo=21300017,2023-12-13,소프트웨어융합학과,event,competition
2024학년도 1학기 전과 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535860&menuNo=21300017,2023-12-13,소프트웨어융합학과,other,general
[홍보] 2023년 K-MOOC 2차 운영 강좌 수강 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535859&menuNo=21300017,2023-12-13,소프트웨어융합학과,event,external_event
2023 경희역사기록물 공모전,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535858&menuNo=21300017,2023-12-13,소프트웨어융합학과,event,competition
[홍보] 2023학년도 2학기 교외장학생 선정 꿀팁 공모전 수상작,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535857&menuNo=21300017,2023-12-13,소프트웨어융합학과,scholarship,external_scholarship
[(국제)심리상담센터]  '내 안의 세계 MBTI로 풀어보기' 프로그램,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535856&menuNo=21300017,2023-12-13,소프트웨어융합학과,program,general
[홍보] 2023학년도 6차 국제교육원 외국어강좌,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535855&menuNo=21300017,2023-12-13,소프트웨어융합학과,program,external_event
2023학년도 동계 방학 중 단축근무 및 집중휴무 실시 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535854&menuNo=21300017,2023-12-13,소프트웨어융합학과,other,general
[홍보]  [글로벌 창업 디자인씽킹 해커톤데이] 참가자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535853&menuNo=21300017,2023-12-11,소프트웨어융합학과,event,competition
[홍보]  2024년도 제11기 운해장학재단 운해장학생 선발,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535852&menuNo=21300017,2023-12-05,소프트웨어융합학과,scholarship,external_scholarship
[홍보]  [LINC 3.0] 2024학년도 1학기 장기현장실습 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535851&menuNo=21300017,2023-12-05,소프트웨어융합학과,job,internship
[실감미디어 혁신융합대학사업단] 융합전공/마이크로디그리 학생 대상 동계방학중 프랑스 파리 교육프로그램(계절학기 6학점 취득) 참가자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535850&menuNo=21300017,2023-12-05,소프트웨어융합학과,program,academic_schedule
[홍보]  에듀스(EDUCE) 취업솔루션 서비스,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535849&menuNo=21300017,2023-12-05,소프트웨어융합학과,job,job_program
[실감미디어 혁신융합대학사업단] 제 3회 실감미디어 경진대회(~12.15),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535848&menuNo=21300017,2023-11-30,소프트웨어융합학과,event,academic_schedule
[수업] 2024학년도 1학기 캡스톤 디자인 교과목 운영 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535847&menuNo=21300017,2023-11-30,소프트웨어융합학과,other,general
[학사] 2023학년도 2학기 기말시험 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535846&menuNo=21300017,2023-11-29,소프트웨어융합학과,academic,exam
[홍보] 2023년 한전KDN 메타버스 채용 설명회·멘토링 및 1:1 역량면접코칭,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535845&menuNo=21300017,2023-11-29,소프트웨어융합학과,program,recruitment
[졸업] 2023-2학기 졸업능력인증 신청 및 접수 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535844&menuNo=21300017,2023-11-29,소프트웨어융합학과,academic,graduation
[학술진흥팀] 2023 구성원 의식 및 만족도 조사,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535843&menuNo=21300017,2023-11-27,소프트웨어융합학과,other,general
[홍보] 2023년 KT 에이블스쿨 5기 모집 설명회 개최,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535842&menuNo=21300017,2023-11-27,소프트웨어융합학과,event,seminar
[학생지원센터(장학)]2024학년도 1학기 교내장학(우정장학 포함) 신청안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535841&menuNo=21300017,2023-11-27,소프트웨어융합학과,scholarship,internal_scholarship
[장학] 2024학년도 관정이종환교육재단 장학생 선발 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535840&menuNo=21300017,2023-11-23,소프트웨어융합학과,program,external_scholarship
[홍보] KT AIVLE School (에이블스쿨) 5기 지역추천제 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535839&menuNo=21300017,2023-11-22,소프트웨어융합학과,event,external_event
[홍보] 언어교육원 2023학년도 겨울학기 단기어학과정,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535838&menuNo=21300017,2023-11-22,소프트웨어융합학과,program,external_event
[학사] 2023학년도 2학기 기말 강의평가 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535837&menuNo=21300017,2023-11-22,소프트웨어융합학과,academic,exam
[홍보] ASML Korea와 함께하는 원데이 글로벌 멘토링,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535836&menuNo=21300017,2023-11-21,소프트웨어융합학과,program,external_event
[학사] 2023학년도 2학기 성적입력 및 공시(정정)기간 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535835&menuNo=21300017,2023-11-21,소프트웨어융합학과,academic,exam
[미래혁신단 심리상담센터(국제)] 2023학년도 재학생 실태조사,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535834&menuNo=21300017,2023-11-20,소프트웨어융합학과,other,general
[공지] Microsoft社의 M365 관련 정책 변경 및 용량 정리 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535833&menuNo=21300017,2023-11-20,소프트웨어융합학과,other,general
[학술진흥팀] 2023년 구성원 의식 및 만족도 조사 실시 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535832&menuNo=21300017,2023-11-20,소프트웨어융합학과,other,general
[홍보] 2023-2학기 단과대학별 맞춤형 학습법 특강 모집(재안내),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535831&menuNo=21300017,2023-11-20,소프트웨어융합학과,event,seminar
[고등교육연구센터] 경희대학교 'AI와 대학교육' 에세이 공모전 신청자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535830&menuNo=21300017,2023-11-20,소프트웨어융합학과,program,competition
[공지] 2023학년도 2학기 차량운행(셔틀버스) 변경 안내(11.20.기준),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535829&menuNo=21300017,2023-11-20,소프트웨어융합학과,other,general
[홍보] 2023-2학기 9/10차 학습법 특강 [디지털 미디어 활용법],,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535828&menuNo=21300017,2023-11-20,소프트웨어융합학과,event,seminar
[대외협력처] 동문특강_강윤성 영화감독,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535827&menuNo=21300017,2023-11-20,소프트웨어융합학과,event,seminar
"[대외협력처] 2023 하반기 학식지원 행사 ""천원의점심밥""",,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535826&menuNo=21300017,2023-11-20,소프트웨어융합학과,other,general
"[홍보] 2023-2학기 6, 7차 학습법 특강 다시 보기",,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535825&menuNo=21300017,2023-11-10,소프트웨어융합학과,event,seminar
[홍보] 「2023년 창업 메이커 교육」창업 시제품 제작 역량 강화 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535824&menuNo=21300017,2023-11-08,소프트웨어융합학과,program,external_event
[국제교류팀] 2023년도 동계 국제화연수 선발 공고,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535823&menuNo=21300017,2023-11-08,소프트웨어융합학과,program,general
[SW중심대학]「경희대학교 SW페스티벌 2023」개최 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535822&menuNo=21300017,2023-11-07,소프트웨어융합학과,event,event_program
[홍보] 2023년 천문대 공개관측회 개최 및 프로그램 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535821&menuNo=21300017,2023-11-07,소프트웨어융합학과,program,external_event
[홍보] 2023년 국민취업지원제도(국취DAY) 11월 프로그램,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535820&menuNo=21300017,2023-11-07,소프트웨어융합학과,program,job_program
[홍보] 「현대차그룹 소프티어 부트캠프」3기 교육생 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535819&menuNo=21300017,2023-11-06,소프트웨어융합학과,program,external_event
[홍보] 2023학년도 2학기 NCS기반 공기업 대비반 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535818&menuNo=21300017,2023-11-06,소프트웨어융합학과,job,external_event
[학생지원센터(장학)]2023학년도 2학기 '장학팀 장학사정관제장학' 신청안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535817&menuNo=21300017,2023-11-03,소프트웨어융합학과,scholarship,external_scholarship
[홍보] 경희대학교 첨단기술기반 학습체험 포럼,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535816&menuNo=21300017,2023-11-03,소프트웨어융합학과,event,seminar
[홍보] 2023학년도 'A+ 도전을 위한 개별 맞춤 학습 상담' 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535815&menuNo=21300017,2023-11-03,소프트웨어융합학과,event,external_event
[홍보] 2023년 AI·SW KHU-MOOC 강좌 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535814&menuNo=21300017,2023-11-02,소프트웨어융합학과,event,external_event
[미래혁신단 심리상담센터(국제)] 2023학년도 2학기 집단상담 프로그램,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535813&menuNo=21300017,2023-11-02,소프트웨어융합학과,program,general
[2023 법정의무교육] 직장 내 장애인 인식 개선 교육 및 사회적 장애인식개선 교육(온라인) 수강 요청,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535812&menuNo=21300017,2023-11-01,소프트웨어융합학과,program,general
[홍보] 「삼성 청년 SW 아카데미」 11기 교육생 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535811&menuNo=21300017,2023-11-01,소프트웨어융합학과,program,external_event
[홍보] 2023학년도 2학기 기업분석을 통한 취업역량강화 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535810&menuNo=21300017,2023-11-01,소프트웨어융합학과,program,job_program
[홍보] 2023학년도 2학기 International project 참여를 위한 핵심 역량 강화 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535809&menuNo=21300017,2023-11-01,소프트웨어융합학과,program,external_event
[경희대학교 인권센터] 2023년 폭력예방교육 재학생 수강이벤트,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535808&menuNo=21300017,2023-10-31,소프트웨어융합학과,program,general
[학사] 2024학년도 1학기 재입학 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535807&menuNo=21300017,2023-10-31,소프트웨어융합학과,academic,graduation
"[홍보] 2023-2학기 8~10차 학습법 특강 [챗GPT 활용법/디지털 미디어 활용법(1), (2)]",,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535806&menuNo=21300017,2023-10-31,소프트웨어융합학과,event,seminar
[홍보] 2023 서울 캠퍼스타운 창업 축제,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535805&menuNo=21300017,2023-10-31,소프트웨어융합학과,event,external_event
[여성과총-STEPI] 이공계 학부생 진로고민 실태조사,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535804&menuNo=21300017,2023-10-31,소프트웨어융합학과,other,general
[학사] 2023-2학기 마이크로디그리 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535803&menuNo=21300017,2023-10-27,소프트웨어융합학과,academic,academic_schedule
[홍보] 2023학년도 경희 K-MOOC 교수진과 함께하는 런치 특강 시행,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535802&menuNo=21300017,2023-10-27,소프트웨어융합학과,event,seminar
[홍보] 미래인재센터와 함께하는 마이커리어스쿨 10기 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535801&menuNo=21300017,2023-10-26,소프트웨어융합학과,event,external_event
[LINC3.0] 2023학년도 CEO Talk Show 시행 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535800&menuNo=21300017,2023-10-26,소프트웨어융합학과,job,job_program
[홍보] 2023 가을 5차 외국어 강좌 신청 안내,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535799&menuNo=21300017,2023-10-26,소프트웨어융합학과,event,external_event
2023학년도 동계 전자정보대학/소프트웨어융합대학  해외 전공연수 프로그램 신청 안내(~10/31),,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535798&menuNo=21300017,2023-10-24,소프트웨어융합학과,program,general
[홍보] 2023-2학기 KHU-MAKERS 양성과정 3기 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535797&menuNo=21300017,2023-10-24,소프트웨어융합학과,program,external_event
[홍보] 2023-2학기 International project 참여를 위한 핵심 역량 강화 프로그램 참여자 모집,,https://swcon.khu.ac.kr/swcon/user/bbs/BMSR00040/view.do?nttId=535796&menuNo=21300017,2023-10-24,소프트웨어융합학과,program,external_event
